freq,Sjs,,,,,,,,spectraDiff_coh,,,,,,,,Phixy_coh,,,,,,,,incident_frequency,CEOFs_ifreqs,freq2,Sjs2,,,,,,,,,,,,spectraDiff_coh2,,,,,,,,,,,,Phixy_coh2,,,,,,,,,,,,incident_frequency2,CEOFs_ifreqs2
0.14167,0.055309,0.056917,0.054877,0.060158,0.060369,0.057819,0.050417,0.047053,1,1.0291,0.99218,1.0877,1.0915,1.0454,0.91154,0.85072,0,0.22425,-0.8113,-1.9181,0.79216,0.82951,-1.1076,-1.9,,,0.14168,0.067916,0.056725,0.056209,0.094027,0.058076,0.17924,0.059116,0.059807,0.055519,0.051294,0.047303,0.042851,1.1973,1,0.9909,1.6576,1.0238,3.1597,1.0421,1.0543,0.97874,0.90426,0.8339,0.75542,-0.0007453,0,-0.31937,-3.4976,0.094554,1.9477,1.1301,1.8354,1.5221,0.20803,-1.3658,-2.9103,,
0.15501,0.04053,0.04135,0.038547,0.042957,0.043357,0.041507,0.035711,0.033162,1,1.0202,0.95108,1.0599,1.0698,1.0241,0.88109,0.81822,0,0.07247,-0.41884,-2.3848,0.70092,0.90224,-0.80509,-1.5082,,,0.15502,0.047951,0.039276,0.038776,0.061311,0.04014,0.1027,0.040445,0.041282,0.038668,0.035212,0.032303,0.029017,1.2209,1,0.98728,1.561,1.022,2.6148,1.0298,1.0511,0.98453,0.89653,0.82248,0.73881,-0.040214,0,-0.57264,-1.4705,-0.56029,-10.6509,1.1023,1.9302,2.1869,0.42819,-0.9578,-2.3592,,
0.16834,0.019397,0.019853,0.018755,0.020984,0.021023,0.019951,0.017042,0.015749,1,1.0235,0.96688,1.0818,1.0838,1.0285,0.8786,0.81193,0,0.29383,-0.53722,-1.6683,0.86415,1.4558,-0.62271,-1.3251,,,0.16835,0.020636,0.017636,0.017527,0.02454,0.018331,0.067394,0.018559,0.018911,0.017663,0.015715,0.014331,0.012772,1.1701,1,0.99378,1.3914,1.0394,3.8213,1.0523,1.0723,1.0015,0.89104,0.81261,0.72416,-2.5028,0,-0.40038,-4.9385,-1.8147,-33.6006,0.43864,0.79434,1.2643,0.10273,-1.4282,-2.7693,,
0.18167,0.0075299,0.0076384,0.0073092,0.0078026,0.0082192,0.0078776,0.0064102,0.0058547,1,1.0144,0.97069,1.0362,1.0915,1.0462,0.8513,0.77752,0,0.44625,-1.0955,-0.71999,0.28718,0.61288,-1.0126,-1.7415,,,0.18169,0.010186,0.0086079,0.0084952,0.011813,0.0087251,0.021342,0.0088437,0.0091532,0.0082397,0.0074038,0.0066205,0.0057799,1.1834,1,0.98692,1.3723,1.0136,2.4794,1.0274,1.0634,0.95723,0.86012,0.76913,0.67147,-1.2001,0,-0.82869,-3.127,-1.0924,6.8734,-0.45724,0.23398,-0.79198,-1.4018,-2.5915,-3.9142,,
0.19501,0.010056,0.010336,0.0099192,0.011126,0.010637,0.0099813,0.0081291,0.0073588,1,1.0279,0.98644,1.1065,1.0578,0.99262,0.80842,0.73181,0,0.5227,0.87067,3.2056,-0.10407,-0.69871,-0.92137,-1.3285,,,0.19502,0.012503,0.011338,0.011162,0.014178,0.011298,0.042707,0.011684,0.011829,0.010495,0.009562,0.0084334,0.0072708,1.1027,1,0.98448,1.2504,0.99641,3.7665,1.0305,1.0433,0.92562,0.84333,0.74379,0.64125,-2.6961,0,0.091583,-2.9584,0.68906,6.0611,-0.35701,0.29126,-2.3816,-1.3531,-2.1894,-3.1662,,
0.20834,0.011067,0.01139,0.010322,0.011449,0.012328,0.011629,0.0094287,0.008536,1,1.0292,0.93266,1.0345,1.114,1.0508,0.85198,0.77131,0,0.14268,-0.34815,1.4837,-0.69656,-0.86192,-1.4061,-1.9037,,,0.20836,0.012246,0.0088886,0.0087737,0.016245,0.0093672,0.043189,0.0095081,0.0097469,0.0088423,0.0079901,0.0070517,0.0060586,1.3777,1,0.98708,1.8276,1.0538,4.859,1.0697,1.0966,0.9948,0.89892,0.79334,0.68162,-2.046,0,0.11349,-2.8804,0.82799,13.423,0.12528,-0.040731,-2.4006,-1.4779,-2.4775,-3.62,,
0.22168,0.011632,0.011708,0.010664,0.011452,0.012514,0.012078,0.0095739,0.0086273,1,1.0065,0.91682,0.98451,1.0758,1.0383,0.82306,0.74168,0,0.76277,0.64081,2.1916,0.86026,0.74909,0.028583,-0.39957,,,0.22169,0.012437,0.01038,0.010107,0.01444,0.010543,0.02511,0.011044,0.011552,0.010296,0.00917,0.0079966,0.0068125,1.1983,1,0.97378,1.3912,1.0158,2.4192,1.0641,1.113,0.99198,0.88346,0.77042,0.65634,-2.5251,0,-0.4445,-8.4735,7.08E-05,6.835,0.56488,0.68014,-0.084969,-0.20439,-1.0258,-1.9308,,
0.23501,0.00698,0.0071951,0.0065614,0.0070895,0.0076729,0.007346,0.005715,0.0051186,1,1.0308,0.94003,1.0157,1.0993,1.0524,0.81876,0.73333,0,0.37433,-0.80845,-0.81608,-0.12825,-0.0017273,-0.62667,-0.97322,,,0.23503,0.0080232,0.0070578,0.0069071,0.010296,0.006965,0.016956,0.0073295,0.0074677,0.00667,0.0059004,0.0050807,0.0042834,1.1368,1,0.97865,1.4588,0.98685,2.4025,1.0385,1.0581,0.94506,0.83601,0.71986,0.60691,-0.93587,0,-0.45554,-4.7468,-0.69418,-7.5726,0.53439,1.2176,1.0413,0.66523,-0.067446,-0.78463,,
0.24834,0.0066968,0.0067888,0.0063441,0.0070167,0.0071765,0.0066849,0.0052614,0.0046816,1,1.0137,0.94733,1.0478,1.0716,0.99821,0.78565,0.69908,0,-0.0034196,0.0077402,-0.6113,0.57113,0.5209,0.48054,0.28675,,,0.24836,0.0090062,0.0074377,0.0072422,0.012014,0.0074495,0.023683,0.0075304,0.0078494,0.006374,0.0058516,0.0050602,0.004223,1.2109,1,0.97371,1.6153,1.0016,3.1842,1.0125,1.0553,0.85698,0.78674,0.68034,0.56777,1.3216,0,-0.77667,-5.3825,-0.59503,10.028,0.68643,2.3197,1.7236,1.1378,0.74885,0.41901,,
0.26168,0.0099394,0.010155,0.0098853,0.010646,0.011068,0.010496,0.0079264,0.0069918,1,1.0217,0.99455,1.0711,1.1136,1.056,0.79747,0.70344,0,0.55946,0.48639,2.5352,1.3852,0.9938,1.065,0.95726,,,0.2617,0.012427,0.010685,0.010573,0.013292,0.01105,0.035519,0.011407,0.011581,0.010509,0.0088563,0.0075789,0.0062584,1.163,1,0.98944,1.2439,1.0342,3.324,1.0675,1.0838,0.98353,0.82882,0.70927,0.58569,-0.82017,0,-0.093188,-3.651,-0.74019,8.0776,0.27702,0.69061,0.005529,-0.062843,-0.35141,-0.54694,,
